ds,y,nhits_h1,nhits_h2,nhits_h3,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,dias_desde_refit,copper_ret_1d,copper_mom_5d,y_next,ds_salida,ds_reloj
2025-01-29,994.030029296875,986.2434,985.68005,984.51196,0.0106905657504004,-3.407590690353634,46.82100226967474,945.7733154296876,1013.0599975585938,1,0.0040361400459950495,-0.020992781408593158,991.2999877929688,2025-01-30,2025-01-28
2025-01-30,991.2999877929688,985.68005,984.51196,987.1856,0.0103409042015706,-2.875450555014736,42.94038571273538,945.7733154296876,1013.0599975585938,2,0.008728571240526836,-0.003277522791118762,983.77001953125,2025-01-31,2025-01-29
2025-01-31,983.77001953125,984.51196,987.1856,988.8263,0.010195366677952,-2.8975033041755736,38.48258388273928,945.7733154296876,1013.0599975585938,3,0.007138274803439134,-0.002674702122338482,987.900146484375,2025-02-03,2025-01-30
2025-02-03,987.900146484375,987.1856,988.8263,988.2008,0.0098943422275935,-2.515033342651385,41.05984811401543,945.7733154296876,1013.0599975585938,4,-0.006081895310409236,-0.0065267781302247845,985.1500244140624,2025-02-04,2025-01-31
2025-02-04,985.1500244140624,988.8263,988.2008,983.2077,0.0095806662244556,-2.3324152397945284,40.75542618162927,957.8364868164062,1013.0599975585938,5,0.007480180735855045,0.021529763102614546,971.7000122070312,2025-02-05,2025-02-03
2025-02-05,971.7000122070312,984.11145,982.8611,982.0711,0.0099771322639078,-2.962159498390724,36.60716661675133,957.8364868164062,1013.0599975585938,1,0.011231533344878048,0.028906579234281207,970.219970703125,2025-02-06,2025-02-04
2025-02-06,970.219970703125,982.8611,982.0711,979.89233,0.0096376577944692,-3.297417585513249,32.158836433144984,957.8364868164062,1013.0599975585938,2,0.020964651419344747,0.041573702557784656,962.0700073242188,2025-02-07,2025-02-05
2025-02-07,962.0700073242188,982.0711,979.89233,978.98145,0.0095854714809498,-3.848666012819198,33.462422471137444,957.8364868164062,1013.0599975585938,3,0.004275338767884391,0.038596008179180456,947.8109130859376,2025-02-10,2025-02-06
2025-02-10,947.8109130859376,979.89233,978.98145,982.6158,0.0101048208204807,-4.8874942185230825,25.733483579558225,947.8109130859376,1013.0599975585938,4,0.028336209444502193,0.07496479661922238,961.3900146484376,2025-02-11,2025-02-07
2025-02-11,961.3900146484376,978.98145,982.6158,981.3128,0.0104554826155953,-4.389762683344527,34.10989451090352,947.8109130859376,1013.0599975585938,5,0.02564242139116298,0.09466694191592809,961.030029296875,2025-02-12,2025-02-10
2025-02-12,961.030029296875,968.01227,977.5242,977.7549,0.0100871614210885,-3.834591985720168,37.59410922645458,947.8109130859376,1013.0599975585938,1,-0.0228089383976497,0.05803105189777886,956.0,2025-02-13,2025-02-11
2025-02-13,956.0,977.5242,977.7549,980.8788,0.0098418804408567,-3.561813982923548,37.20047522408849,947.8109130859376,1013.0599975585938,2,0.0222769264194491,0.05942039099462237,952.4400024414062,2025-02-14,2025-02-12
2025-02-14,952.4400024414062,977.7549,980.8788,980.99677,0.0095553104150852,-3.378401638217447,43.21138111587681,947.8109130859376,1013.0599975585938,3,0.014999774021689321,0.07084321859047207,928.5040893554688,2025-02-17,2025-02-13
2025-02-17,928.5040893554688,980.8788,980.99677,981.96,0.0115140652260142,-4.553260001273388,23.019106288360533,928.5040893554688,1013.0599975585938,4,-0.023872587026951185,0.016370142615055504,947.1599731445312,2025-02-18,2025-02-14
2025-02-18,947.1599731445312,980.99677,981.96,988.1778,0.0123111326692182,-3.789381338193437,30.405540917699184,928.5040893554688,1013.0599975585938,5,0.0,-0.009360737935553285,948.969970703125,2025-02-19,2025-02-17
2025-02-19,948.969970703125,946.2817,949.4629,952.9281,0.011876355843125,-2.91681198606161,32.166358011516834,928.5040893554688,1013.0599975585938,1,-0.015473949459281645,-0.0020676954116424233,950.760009765625,2025-02-20,2025-02-18
2025-02-20,950.760009765625,949.4629,952.9281,943.5629,0.0114602542109883,-2.0164846430792007,35.386081168862745,928.5040893554688,1013.0599975585938,2,-0.006125566588133508,-0.030012727837424712,942.2899780273438,2025-02-21,2025-02-19
2025-02-21,942.2899780273438,952.9281,943.5629,941.8205,0.0113228088618964,-1.796133548948049,30.555045253260573,928.5040893554688,1013.0599975585938,3,0.011129332905545155,-0.03375975046488873,930.7056274414062,2025-02-24,2025-02-20
2025-02-24,930.7056274414062,943.5629,941.8205,943.70184,0.0114314941756249,-2.2081843642972334,28.414685671060624,928.5040893554688,1013.0599975585938,4,-0.010471269367841866,-0.020723702939401897,943.3300170898438,2025-02-25,2025-02-21
2025-02-25,943.3300170898438,941.8205,943.70184,931.4926,0.011590079508801,-1.4450339156631973,38.67816159147906,928.5040893554688,1013.0599975585938,5,-0.009474510390437337,-0.02995805184596864,941.8200073242188,2025-02-26,2025-02-24
2025-02-26,941.8200073242188,934.09216,932.7827,932.6225,0.0111879100480323,-0.8840265152369238,38.66891224187533,928.5040893554688,1013.0599975585938,1,-0.006886650883797669,-0.021592143138089753,941.9400024414062,2025-02-27,2025-02-25
2025-02-27,941.9400024414062,932.7827,932.6225,932.3312,0.0107916078668918,-0.3730894173361196,41.41861723718035,928.5040893554688,1013.0599975585938,2,0.012405953665810794,-0.0032917144602511196,952.239990234375,2025-02-28,2025-02-26
2025-02-28,952.239990234375,932.6225,932.3312,936.4445,0.0107992780417604,0.7301941145089703,51.95406706398227,928.5040893554688,1013.0599975585938,3,0.008331578098502572,-0.0060763626595096935,940.6137084960938,2025-03-03,2025-02-27
2025-03-03,940.6137084960938,932.3312,936.4445,937.8028,0.0109441205613597,0.7459654118529855,40.67297274932743,928.5040893554688,1013.0599975585938,4,-0.014404511438083157,-0.009978026799712601,950.0999755859376,2025-03-04,2025-02-28
2025-03-04,950.0999755859376,936.4445,937.8028,938.7364,0.0108836590592725,1.424931689137754,45.46482745486561,928.5040893554688,1013.0599975585938,5,0.013640030476108149,0.013172401591244692,947.030029296875,2025-03-05,2025-03-03
2025-03-05,947.030029296875,948.1749,942.88153,948.0978,0.0105398106586787,1.6794272856421824,46.21657802194408,928.5040893554688,1013.0599975585938,1,-0.010764556028160344,0.009251023403499046,939.0700073242188,2025-03-06,2025-03-04
2025-03-06,939.0700073242188,942.88153,948.0978,951.4409,0.0104297898039406,1.338630842578544,44.56252792533388,928.5040893554688,1013.0599975585938,2,0.05144233767329024,0.04942760641594816,928.510009765625,2025-03-07,2025-03-05
2025-03-07,928.510009765625,948.0978,951.4409,948.9603,0.0105261707972603,0.4736066161769088,50.002701725594925,928.5040893554688,1013.0599975585938,3,0.002618996735577343,0.04344975656317446,914.76953125,2025-03-10,2025-03-06
2025-03-10,914.76953125,951.4409,948.9603,947.5641,0.0109351456649264,-0.8786977392817565,34.52466005488117,914.76953125,1013.0599975585938,4,-0.020292329949920637,0.03732416465304328,942.1199951171876,2025-03-11,2025-03-07
2025-03-11,942.1199951171876,948.9603,947.5641,946.06757,0.0131632994627281,0.158800866269102,47.36928464607355,914.76953125,1013.0599975585938,5,-0.009332316703541513,0.013766022728977697,937.239990234375,2025-03-12,2025-03-10
2025-03-12,937.239990234375,939.3624,939.032,937.1822,0.0127712571901032,0.5825591196458149,44.92804859284444,914.76953125,1013.0599975585938,1,0.021430455186379798,0.04693530897151047,938.5900268554688,2025-03-13,2025-03-11
2025-03-13,938.5900268554688,939.032,937.1822,939.53143,0.01231761913828,0.9956816267303292,48.53365340423659,914.76953125,1013.0599975585938,2,0.01694430857674518,0.011433987840227288,937.7000122070312,2025-03-14,2025-03-12
2025-03-14,937.7000122070312,937.1822,939.53143,936.1587,0.0118821356922578,1.2352570909270408,53.02871405721245,914.76953125,1013.0599975585938,3,0.015947632797405603,0.025005265763140345,916.7955932617188,2025-03-17,2025-03-13
2025-03-17,916.7955932617188,939.53143,936.1587,937.7158,0.0129879510374272,0.0734097633880352,39.27884088965353,914.76953125,1013.0599975585938,4,-0.005937733472506577,0.039824913300253756,920.0,2025-03-18,2025-03-14
2025-03-18,920.0,936.1587,937.7158,941.23126,0.0125533870335372,-0.3675146463543175,41.30277285406574,914.76953125,1013.0599975585938,5,0.013057342105819809,0.06336882487162808,916.6900024414062,2025-03-19,2025-03-17
2025-03-19,916.6900024414062,923.15594,922.613,917.13727,0.0121480769987517,-0.7483609748383468,40.185204164911084,914.76953125,1013.0599975585938,1,0.01198830020340408,0.05337558472913837,916.2899780273438,2025-03-20,2025-03-18
2025-03-20,916.2899780273438,922.613,917.13727,925.6033,0.0117174249611491,-0.8841735781420859,34.86090398913085,914.76953125,1013.0599975585938,2,0.01648665430651425,0.05289361319120863,926.5499877929688,2025-03-21,2025-03-19
2025-03-21,926.5499877929688,917.13727,925.6033,925.1521,0.0116777603844775,-0.1769705805116501,44.00860979569679,914.76953125,1013.0599975585938,3,0.0017714450653270794,0.038072894515949196,915.72509765625,2025-03-24,2025-03-20
2025-03-24,915.72509765625,925.6033,925.1521,924.7794,0.0117111424207433,-0.3236401877212866,35.52084522366157,914.76953125,1013.0599975585938,4,0.0004915325117683023,0.044768441929863075,927.97998046875,2025-03-25,2025-03-21
2025-03-25,927.97998046875,925.1521,924.7794,922.75604,0.0118309400573596,0.475822894301082,42.55215372750252,914.76953125,1013.0599975585938,5,-0.00462985906017308,0.02645187424024765,919.280029296875,2025-03-26,2025-03-24
2025-03-26,919.280029296875,921.3425,919.8502,928.2136,0.0116993277284787,0.4880213932934172,42.30737658051112,914.76953125,1013.0599975585938,1,0.02322734568162919,0.03805328581196973,923.1199951171876,2025-03-27,2025-03-25
2025-03-27,923.1199951171876,919.8502,928.2136,927.67395,0.0113354619019488,0.8052941454545781,47.7893385588821,914.76953125,1013.0599975585938,2,0.0063467838469931665,0.027580744797815793,932.72998046875,2025-03-28,2025-03-26
2025-03-28,932.72998046875,928.2136,927.67395,928.7597,0.0112700471102967,1.663543305709661,57.62463647048335,914.76953125,1013.0599975585938,3,-0.02298064644999868,0.002458172895057004,916.3352661132812,2025-03-31,2025-03-27
2025-03-31,916.3352661132812,927.67395,928.7597,930.23224,0.0118879635797534,1.152524423656958,37.93113102383562,914.76953125,1013.0599975585938,4,0.002938365143867073,0.004914023567330483,940.6799926757812,2025-04-01,2025-03-28
2025-04-01,940.6799926757812,928.7597,930.23224,929.832,0.0134283862508841,2.407332422361129,51.361966997293024,914.76953125,1013.0599975585938,5,-0.018258628772333623,-0.008688812726354047,946.030029296875,2025-04-02,2025-03-31
2025-04-02,946.030029296875,936.8963,937.24713,934.6321,0.0130299661070951,3.485463856862664,52.85521345763851,914.76953125,1013.0599975585938,1,-0.00019920859062432655,-0.031641912320292516,955.3400268554688,2025-04-03,2025-04-01
2025-04-03,955.3400268554688,937.24713,934.6321,937.5103,0.0128260164033866,4.6411117910655655,56.35868646901863,914.76953125,1013.0599975585938,2,0.0008961737723840239,-0.03690569622017882,949.0599975585938,2025-04-04,2025-04-02
2025-04-04,949.0599975585938,934.6321,937.5103,935.9157,0.0125023432103606,4.77926746586546,63.001073298094525,914.76953125,1013.0599975585938,3,-0.04322195932757321,-0.056204018771529,955.0399780273438,2025-04-07,2025-04-03
2025-04-07,955.0399780273438,937.5103,935.9157,932.3583,0.0121678655924873,5.043948620130767,63.81057907750013,914.76953125,1013.0599975585938,4,-0.09282933543076072,-0.1423961147916047,990.510009765625,2025-04-08,2025-04-04
2025-04-08,990.510009765625,935.9157,932.3583,931.03125,0.0152496986336989,7.24454846894113,73.21103213323553,914.76953125,1013.0599975585938,5,-0.050399365743322516,-0.1695218795591023,1000.8300170898438,2025-04-09,2025-04-07
2025-04-23,952.02001953125,966.52313,965.93414,958.17786,0.0132345051614162,-0.8541881501416642,53.95729330892723,914.76953125,1000.8300170898438,1,0.031175936469502317,0.08053242423790423,941.6300048828124,2025-04-24,2025-04-22
2025-04-24,941.6300048828124,965.93414,958.17786,965.1009,0.0131096326598213,-2.488768347624669,48.51671305753397,914.76953125,1000.8300170898438,2,-0.007212131979600238,0.04880162922039165,936.739990234375,2025-04-25,2025-04-23
2025-04-25,936.739990234375,958.17786,965.1009,959.49835,0.0127258583251692,-3.76138433159217,43.537169709444846,914.76953125,1000.8300170898438,3,0.0029941980225562906,0.051832539673347416,935.25,2025-04-28,2025-04-24
2025-04-28,935.25,965.1009,959.49835,959.0164,0.0122830843009262,-4.514860955392704,45.03630473955754,914.76953125,1000.8300170898438,4,-0.0029941980225562568,0.034552842210761624,943.489990234375,2025-04-29,2025-04-25
2025-04-29,943.489990234375,959.49835,959.0164,955.6004,0.0120685072557377,-4.272217692073456,45.914980828570165,914.76953125,1000.8300170898438,5,0.0005168878655258812,0.024782804774027577,945.1900024414062,2025-04-30,2025-04-28
2025-04-30,945.1900024414062,948.38715,950.0928,955.0997,0.0116482515646974,-3.825574413191852,28.940524210131088,914.76953125,1000.8300170898438,1,-0.0031052435334028017,-0.00975261937351989,950.72998046875,2025-05-01,2025-04-29
2025-05-01,950.72998046875,950.0928,955.0997,953.2186,0.011336970376869,-3.0207047497009003,25.63701952329427,914.76953125,1000.8300170898438,2,-0.05607352061762226,-0.05697442543363044,947.260009765625,2025-05-02,2025-04-30
2025-05-02,947.260009765625,955.0997,953.2186,948.9191,0.0109833234422712,-2.601607408024634,30.477498355741403,914.76953125,1000.8300170898438,3,0.004594671450517154,-0.05546392962787922,947.9299926757812,2025-05-05,2025-05-01
2025-05-05,947.9299926757812,953.2186,948.9191,956.1447,0.0105937099764331,-2.176142701739002,24.174004868959088,914.76953125,1000.8300170898438,4,0.010099495402357292,-0.043015141441810484,939.2999877929688,2025-05-06,2025-05-02
2025-05-06,939.2999877929688,948.9191,956.1447,937.48047,0.010523141183776,-2.357534242697721,27.268828220299625,914.76953125,1000.8300170898438,5,0.005925177969817894,-0.03782546872315758,938.5399780273438,2025-05-07,2025-05-05
2025-05-07,938.5399780273438,935.9386,950.56177,950.6307,0.0101521285656442,-2.4021646783027646,29.16474761356461,914.76953125,1000.8300170898438,1,0.017039799034740594,-0.018245868037416145,946.030029296875,2025-05-08,2025-05-06
2025-05-08,946.030029296875,950.56177,950.6307,945.1499,0.0100128954856442,-1.8267616605659416,33.67522868617067,914.76953125,1000.8300170898438,2,-0.025344934089104907,0.012390341830550685,941.010009765625,2025-05-09,2025-05-07
2025-05-09,941.010009765625,950.6307,945.1499,941.2286,0.0097707246170412,-1.6870971966757842,31.448717344952,914.76953125,1000.8300170898438,3,-0.012094951453395206,-0.004365854960933389,934.3300170898438,2025-05-12,2025-05-08
2025-05-12,934.3300170898438,945.1499,941.2286,937.7234,0.009628800824932,-1.9299570309679024,31.902838009810157,914.76953125,1000.8300170898438,4,0.010902897168546432,-0.0035656393260454274,945.8900146484376,2025-05-13,2025-05-09
2025-05-13,945.8900146484376,941.2286,937.7234,941.9291,0.0098492824022742,-1.23141224353449,45.99503296997778,914.76953125,1000.8300170898438,5,-0.007073377887293767,-0.016434030580881873,940.0,2025-05-14,2025-05-12
2025-05-14,940.0,954.0138,944.448,957.82324,0.0096580665550003,-1.09024452433998,48.8685240734151,914.76953125,1000.8300170898438,1,0.022247173859377273,-0.011298875177932762,940.72998046875,2025-05-15,2025-05-13
2025-05-15,940.72998046875,944.448,957.82324,957.8382,0.0093162431222975,-0.8808726877702044,52.93943607000831,914.76953125,1000.8300170898438,2,-0.015173795972083464,-0.0011913440703725517,938.9199829101562,2025-05-16,2025-05-14
2025-05-16,938.9199829101562,957.82324,957.8382,956.6022,0.0090030145564421,-0.7998152262220266,52.69099778468974,914.76953125,1000.8300170898438,3,0.007238909746494404,0.018307369178190317,941.8599853515624,2025-05-19,2025-05-15
2025-05-19,941.8599853515624,957.8382,956.6022,960.418,0.0087185851420092,-0.4984750513299585,48.70408292005931,914.76953125,1000.8300170898438,4,-0.01934837533708332,-0.012036441071987002,940.5800170898438,2025-05-20,2025-05-16
2025-05-20,940.5800170898438,956.6022,960.418,955.27094,0.0084175314184339,-0.3430352353873078,46.31023890384833,914.76953125,1000.8300170898438,5,0.0169772425792154,0.012012735098903228,942.3800048828124,2025-05-21,2025-05-19
2025-05-21,942.3800048828124,937.05176,938.6786,937.46246,0.008129401451684,-0.089853903116889,42.89121542413877,914.76953125,1000.8300170898438,1,-0.0030260346385719466,-0.013243575430261126,943.2000122070312,2025-05-22,2025-05-20
2025-05-22,943.2000122070312,938.6786,937.46246,934.73065,0.0078389973582101,0.1489824653383387,46.38017446384746,914.76953125,1000.8300170898438,2,0.003996732489320712,0.005855551952188467,942.4500122070312,2025-05-23,2025-05-21
2025-05-23,942.4500122070312,937.46246,934.73065,932.91,0.0075610265662582,0.2657737305065808,45.12110297937456,914.76953125,1000.8300170898438,3,0.002261338227305517,0.0008612740038163401,940.219970703125,2025-05-26,2025-05-22
2025-05-26,940.219970703125,934.73065,932.91,932.7809,0.0073213494155974,0.2048885550078125,50.92441881145978,914.76953125,1000.8300170898438,4,0.03342458026543332,0.05509821662590008,940.6300048828124,2025-05-27,2025-05-23
2025-05-27,940.6300048828124,932.91,932.7809,928.05334,0.0070556598654654,0.2038474101385419,52.11497958704677,914.76953125,1000.8300170898438,5,0.0,0.03733675518572619,938.4600219726562,2025-05-28,2025-05-26
2025-05-28,938.4600219726562,939.0161,934.7484,935.7674,0.0068345420819497,0.0752546500655446,41.41528383614509,914.76953125,1000.8300170898438,1,-0.0202812436660701,0.01959083770773821,938.9199829101562,2025-05-29,2025-05-27
2025-05-29,938.9199829101562,934.7484,935.7674,935.06116,0.006585104847172,0.0411214053996666,47.35640205725542,914.76953125,1000.8300170898438,2,-0.014111840791877541,0.0012936701049730578,938.4299926757812,2025-05-30,2025-05-28
2025-05-30,938.4299926757812,935.7674,935.06116,936.397,0.0063467187853929,0.0072654875633264,56.14873993577942,914.76953125,1000.8300170898438,3,0.002043566522742006,0.001075640416875799,921.7597045898438,2025-06-02,2025-05-29
2025-06-02,921.7597045898438,935.06116,936.397,936.70953,0.0079413086412358,-1.0572471923083215,18.6213924812169,914.76953125,1000.8300170898438,4,-0.0002148995271001742,-0.032039905709952646,938.6599731445312,2025-06-03,2025-05-30
2025-06-03,938.6599731445312,936.397,936.70953,933.7121,0.0090775628918164,-0.5671478717078777,48.64535682245319,914.76953125,1000.8300170898438,5,0.03837293468076727,0.005825419364221747,939.6099853515624,2025-06-04,2025-06-02
2025-06-04,939.6099853515624,937.25934,938.03357,937.024,0.0087643704561106,-0.144955135966009,48.87280304091313,915.72509765625,1000.8300170898438,1,-0.00518450319141898,0.02112530328766563,937.6500244140624,2025-06-05,2025-06-03
2025-06-05,937.6500244140624,938.03357,937.024,937.3698,0.0084826648193819,0.0271657213281448,48.725721837821695,915.72509765625,1000.8300170898438,2,0.011370771023053533,0.047480617966164276,930.260009765625,2025-06-06,2025-06-04
2025-06-06,930.260009765625,937.024,937.3698,938.52673,0.0084754191133713,-0.3130717482577214,39.31478907764479,915.72509765625,1000.8300170898438,3,0.010022539816397101,0.05587187011257291,931.0900268554688,2025-06-09,2025-06-05
2025-06-09,931.0900268554688,937.3698,938.52673,940.251,0.0081846384615722,-0.4313129048437263,41.18531452673583,915.72509765625,1000.8300170898438,4,-0.017140032791401298,0.03815148098800861,935.719970703125,2025-06-10,2025-06-06
2025-06-10,935.719970703125,938.52673,940.251,941.5704,0.0080067679287128,-0.1607271786946658,44.12286201183642,915.72509765625,1000.8300170898438,5,0.016325676622677046,0.015513556447825906,937.6900024414062,2025-06-11,2025-06-09
2025-06-11,937.6900024414062,932.2006,931.6594,926.31573,0.0077485499959764,0.1700001068091912,45.23442514949825,915.72509765625,1000.8300170898438,1,-0.005207608171614772,0.015490093298274395,933.6099853515624,2025-06-12,2025-06-10
2025-06-12,933.6099853515624,931.6594,926.31573,931.7657,0.0075830400592328,0.1345982389491786,42.77073494075718,915.72509765625,1000.8300170898438,2,-0.01714026613943747,-0.013053741787069396,929.6099853515624,2025-06-13,2025-06-11
2025-06-13,929.6099853515624,926.31573,931.7657,927.9441,0.0074229707566942,-0.1236307376004006,41.5674000655847,915.72509765625,1000.8300170898438,3,0.004260792393544969,-0.018723926075535434,913.9111328125,2025-06-16,2025-06-12
2025-06-16,913.9111328125,931.7657,927.9441,929.1323,0.0085442984215143,-1.254298298275654,32.91617819918234,913.9111328125,1000.8300170898438,4,-0.0038443294507411077,-0.005590051932799723,935.7999877929688,2025-06-17,2025-06-13
2025-06-17,935.7999877929688,927.9441,929.1323,930.5033,0.0103910532665545,-0.470903517968313,48.64170612332418,913.9111328125,1000.8300170898438,5,0.004880837537628862,-0.01690603544999363,945.02001953125,2025-06-18,2025-06-16
2025-06-18,945.02001953125,936.85266,935.76215,932.32434,0.010352616628726,0.6637001889712089,52.85908078477324,913.9111328125,1000.8300170898438,1,-0.005401492987357544,-0.017096623965461525,942.760009765625,2025-06-19,2025-06-17
2025-06-19,942.760009765625,935.76215,932.32434,936.3312,0.0100107803215849,1.2248149096221628,51.99635077782349,913.9111328125,1000.8300170898438,2,0.009227140365298444,0.00916468878405733,940.5800170898438,2025-06-20,2025-06-18
2025-06-20,940.5800170898438,932.32434,936.3312,936.18475,0.0096825586161901,1.3993781859465186,60.01527860060493,913.9111328125,1000.8300170898438,3,0.0,0.004873994923362875,939.5,2025-06-23,2025-06-19
2025-06-23,939.5,936.3312,936.18475,937.1918,0.0093511873048322,1.3895160165158145,50.53752941902455,913.9111328125,1000.8300170898438,4,-0.0039291905707601535,0.004788723808827911,947.8900146484376,2025-06-24,2025-06-20
2025-06-24,947.8900146484376,936.18475,937.1918,935.94653,0.0093234799811012,1.865764855562976,54.8377226828786,913.9111328125,1000.8300170898438,5,0.0035163385627902445,0.00341862558664852,935.4400024414062,2025-06-25,2025-06-23
2025-06-25,935.4400024414062,945.9414,947.80225,939.2647,0.009694241689411,1.287518622757526,48.8497593672073,913.9111328125,1000.8300170898438,1,0.004943401982937207,0.013852762854439359,936.9299926757812,2025-06-26,2025-06-24
2025-06-26,936.9299926757812,947.80225,939.2647,942.2553,0.0093632181227002,0.9653318049528326,53.69865072236071,913.9111328125,1000.8300170898438,2,0.009407022913502858,0.0140351536768969,930.75,2025-06-27,2025-06-25
2025-06-27,930.75,939.2647,942.2553,948.1828,0.009220909000948,0.328847055855755,49.822008571448656,913.9111328125,1000.8300170898438,3,0.030568031659263944,0.04551083630942393,919.1043090820312,2025-06-30,2025-06-26
2025-06-30,919.1043090820312,942.2553,948.1828,948.06885,0.0095396855417794,-0.8208255672317635,41.89744801652948,913.9111328125,1000.8300170898438,4,0.0005921175328644001,0.050248615334513205,931.1400146484376,2025-07-01,2025-06-27
2025-07-01,931.1400146484376,948.1828,948.06885,942.0635,0.0098305221822541,-0.7187244419127854,47.09145853942792,913.9111328125,1000.8300170898438,5,-0.007624898296181614,0.03861248754123834,928.1300048828124,2025-07-02,2025-06-30
2025-07-02,928.1300048828124,931.704,930.99023,919.2557,0.0095313173740035,-0.7959323762528938,47.54325248153828,913.9111328125,1000.8300170898438,1,0.003572071455522733,0.037189182664681984,925.760009765625,2025-07-03,2025-07-01
2025-07-03,925.760009765625,930.99023,919.2557,935.4878,0.0092289911320696,-0.938822057337212,48.24840552086324,913.9111328125,1000.8300170898438,2,0.019810456383350664,0.048035834704737546,927.2899780273438,2025-07-04,2025-07-02
2025-07-04,927.2899780273438,919.2557,935.4878,930.88635,0.0089177067639341,-0.8643629544283438,56.98778089126488,913.9111328125,988.8900146484376,3,-0.010150398354574054,0.006218604453699726,930.0,2025-07-07,2025-07-03
2025-07-07,930.0,935.4878,930.88635,931.7873,0.0086409192478981,-0.580298784643241,46.21170624906817,913.9111328125,988.8900146484376,4,-0.015521100680582477,-0.009864889083736028,940.9400024414062,2025-07-08,2025-07-04
2025-07-08,940.9400024414062,930.88635,931.7873,929.59296,0.0088968735885608,0.346791412254134,47.39367388776818,913.9111328125,971.260009765625,5,-0.006797970921758149,-0.009045780631216718,943.22998046875,2025-07-09,2025-07-07
2025-07-09,943.22998046875,936.5922,936.4751,927.5629,0.0086108818122731,1.0755035075475687,50.300103672177656,913.9111328125,968.9500122070312,1,0.12443711051778991,0.11826468675963543,948.9400024414062,2025-07-10,2025-07-08
2025-07-10,948.9400024414062,936.4751,927.5629,932.6938,0.0084614086200716,1.8574836845011669,55.10805339793512,913.9111328125,968.9500122070312,2,-0.03634795017511664,0.05719554564282536,949.5599975585938,2025-07-11,2025-07-09
2025-07-11,949.5599975585938,927.5629,932.6938,933.2542,0.0081718912326196,2.302791366295598,56.18153165080117,913.9111328125,968.9000244140624,3,0.01901523296442158,0.0884833678604466,937.8051147460938,2025-07-14,2025-07-10
2025-07-14,937.8051147460938,932.6938,933.2542,935.09705,0.0085929448295068,1.7187511592066165,44.04924228509437,913.9111328125,961.1500244140624,4,0.002520242449624556,0.10829928518606531,967.97998046875,2025-07-15,2025-07-11
2025-07-15,967.97998046875,933.2542,935.09705,933.9762,0.0118342942155347,3.192093204300748,65.87918316482228,913.9111328125,967.97998046875,5,-0.008486090965581885,0.10642992124748905,966.8400268554688,2025-07-16,2025-07-14
2025-07-16,966.8400268554688,972.7579,986.7352,981.2292,0.0114177486028602,3.872013523360909,64.64583129107916,913.9111328125,967.97998046875,1,0.0056053193852702386,-0.017537639937346385,967.4299926757812,2025-07-17,2025-07-15
2025-07-17,967.4299926757812,986.7352,981.2292,990.59503,0.0110138010346851,4.120564243833078,69.0010313639614,913.9111328125,967.97998046875,2,-0.008965419068541565,0.009736377861406166,964.4500122070312,2025-07-18,2025-07-16
2025-07-18,964.4500122070312,981.2292,990.59503,993.5652,0.0106627769330333,3.8484941859119246,75.80702531988527,913.9111328125,967.97998046875,3,-0.0019121251718409395,-0.011175162112175514,963.3900146484376,2025-07-21,2025-07-17
2025-07-21,963.3900146484376,990.59503,993.5652,991.9447,0.0102957663224409,3.378128799381005,70.97434415479249,913.9111328125,967.97998046875,4,0.016630897874152062,0.0028767118707508916,953.6199951171876,2025-07-22,2025-07-18
2025-07-22,953.6199951171876,993.5652,991.9447,993.06757,0.0103187134937947,2.2445803803456457,65.23798264971353,913.9111328125,967.97998046875,5,0.005809515450518906,0.017316408827306524,950.22998046875,2025-07-23,2025-07-21
2025-07-23,950.22998046875,956.37225,952.087,952.90094,0.0100103671880494,1.1568253198004923,64.45196472549212,913.9111328125,967.97998046875,1,0.01529990821973815,0.027226834256098353,948.0599975585938,2025-07-24,2025-07-22
2025-07-24,948.0599975585938,952.087,952.90094,952.1057,0.0096864064623589,0.2300175033111049,62.17473435655254,913.9111328125,967.97998046875,2,0.01705576477175168,0.054307297408622335,949.75,2025-07-25,2025-07-23
2025-07-25,949.75,952.90094,952.1057,951.6691,0.0093618579806964,-0.3015159103636033,61.71694289989122,913.9111328125,967.97998046875,3,-0.003110981742288766,0.05304409153048228,936.902587890625,2025-07-28,2025-07-24
2025-07-28,936.902587890625,952.1057,951.6691,962.4557,0.0097637726646977,-1.4844917450591302,47.65776094849546,913.9111328125,967.97998046875,4,-0.0023395420911621516,0.03325567276353716,958.5599975585938,2025-07-29,2025-07-25
2025-07-29,958.5599975585938,951.6691,962.4557,961.16077,0.0112031714120178,-0.8083649474404409,57.26165935683082,913.9111328125,967.97998046875,5,-0.02967166185911239,-0.0027626894313318353,960.239990234375,2025-07-30,2025-07-28
2025-07-30,960.239990234375,958.1239,957.4759,959.18085,0.0108178187016881,-0.2755019749899841,55.56515450195596,913.9111328125,967.97998046875,1,0.0015180785029724258,-0.0164121707724854,981.4299926757812,2025-07-31,2025-07-29
2025-07-31,981.4299926757812,957.4759,959.18085,964.2054,0.0119372296122248,1.3853436188276715,63.05136582956575,913.9111328125,981.4299926757812,2,-0.005996298009491309,-0.038826557665286816,972.2000122070312,2025-08-01,2025-07-30
